jl-magelang-masuk,jl-magelang-keluar,jl-kyaimojo-masuk,jl-diponegoro-masuk,jl-diponegoro-keluar,jl-tentarapelajar-masuk,jl-tentarapelajar-keluar,jl-kyaimojo-keluar,persimpangan,time
0.0,7.107142857142857,5.696428571428571,0.0,0.0,0.0,0.0,73.20357142857142,25.82857142857143,2023-08-16-0:24
0.0,0.0,13.464285714285714,0.0,0.0,0.0,0.0,103.7642857142857,22.6,2023-08-16-0:25
0.0,0.0,4.148148148148148,0.0,0.711111111111111,0.0,0.0,52.62222222222222,21.8,2023-08-16-0:26
2.0714285714285716,9.239285714285714,11.392857142857142,0.0,8.528571428571427,3.625,0.0,6.396428571428571,22.6,2023-08-16-0:27
1.0357142857142858,31.27142857142857,14.5,0.0,5.685714285714285,6.214285714285714,0.0,0.0,22.6,2023-08-16-0:28
0.0,44.06428571428571,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:29
0.5178571428571429,19.9,15.017857142857142,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:30
1.0357142857142858,1.4214285714285713,16.053571428571427,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:31
7.777777777777778,11.377777777777776,11.407407407407407,0.0,0.0,0.0,0.0,22.755555555555553,21.8,2023-08-16-0:32
15.0,19.88965517241379,11.89655172413793,0.0,0.0,0.0,0.0,51.144827586206894,23.400000000000002,2023-08-16-0:33
6.75,18.5,16.615384615384617,0.0,0.0,0.0,0.0,34.86538461538461,21.0,2023-08-16-0:34
0.0,19.9,16.053571428571427,0.0,0.0,0.0,0.0,14.924999999999999,22.6,2023-08-16-0:35
0.5178571428571429,14.214285714285714,16.571428571428573,0.5178571428571429,0.0,0.0,0.0,17.767857142857142,22.6,2023-08-16-0:36
2.0714285714285716,0.0,10.357142857142858,0.0,0.0,0.0,0.0,68.9392857142857,22.6,2023-08-16-0:37
3.625,0.0,11.392857142857142,0.0,0.0,0.0,0.0,63.253571428571426,22.6,2023-08-16-0:38
0.0,0.0,22.267857142857142,0.0,0.0,0.0,0.0,8.528571428571427,22.6,2023-08-16-0:39
0.0,0.0,16.074074074074073,0.0,6.3999999999999995,0.0,0.0,3.5555555555555554,21.8,2023-08-16-0:40
6.214285714285714,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:41
7.777777777777778,1.422222222222222,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-0:42
5.172413793103448,19.179310344827584,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-0:43
3.111111111111111,17.77777777777778,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-0:44
14.5,5.685714285714285,14.5,0.0,0.7107142857142856,0.0,0.0,0.0,22.6,2023-08-16-0:45
12.962962962962964,17.77777777777778,15.037037037037036,0.0,4.977777777777777,0.0,0.0,1.422222222222222,21.8,2023-08-16-0:46
0.0,19.9,22.267857142857142,0.0,0.0,0.0,0.0,34.824999999999996,22.6,2023-08-16-0:47
0.0,19.2,15.555555555555555,0.0,0.0,0.0,0.0,38.4,21.8,2023-08-16-0:48
1.0357142857142858,8.528571428571427,29.517857142857142,6.732142857142857,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:49
1.0344827586206897,4.972413793103447,30.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-0:50
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-0:51
2.5892857142857144,0.0,18.642857142857142,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:52
1.0357142857142858,0.0,18.642857142857142,0.0,2.1321428571428567,0.0,0.0,10.660714285714286,22.6,2023-08-16-0:53
0.0,0.0,17.607142857142858,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-16-0:54
4.666666666666667,-0.711111111111111,11.925925925925926,0.0,0.0,0.0,0.0,6.3999999999999995,21.8,2023-08-16-0:55
1.0344827586206897,0.0,2.0689655172413794,0.0,0.0,0.0,0.0,21.310344827586206,23.400000000000002,2023-08-16-0:56
3.6296296296296298,11.377777777777776,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-0:57
7.25,13.503571428571428,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-0:58
2.5892857142857144,0.7107142857142856,8.285714285714286,0.0,0.0,0.0,0.0,62.54285714285714,22.6,2023-08-16-0:59
0.0,0.0,-3.107142857142857,0.0,0.0,0.0,0.0,90.26071428571427,22.6,2023-08-16-1:0
3.6296296296296298,0.0,14.0,0.0,0.0,0.0,0.0,16.355555555555554,21.8,2023-08-16-1:1
0.0,0.7107142857142856,13.982142857142858,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-16-1:2
0.0,17.767857142857142,12.946428571428571,0.0,0.0,1.0357142857142858,0.0,2.1321428571428567,22.6,2023-08-16-1:3
0.0,19.189285714285713,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:4
8.814814814814815,7.111111111111111,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:5
15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:6
10.37037037037037,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:7
9.839285714285714,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:8
6.222222222222222,0.0,16.59259259259259,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:9
10.862068965517242,0.0,15.0,0.0,0.0,0.0,0.0,2.8413793103448275,23.400000000000002,2023-08-16-1:10
2.076923076923077,0.0,13.5,0.0,0.0,0.0,0.0,2.134615384615384,21.0,2023-08-16-1:11
0.0,0.0,18.103448275862068,0.0,0.0,0.0,0.0,1.4206896551724137,23.400000000000002,2023-08-16-1:12
1.5555555555555556,1.422222222222222,13.481481481481481,0.0,0.0,0.0,0.0,2.133333333333333,21.8,2023-08-16-1:13
2.5892857142857144,2.1321428571428567,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:14
3.111111111111111,4.266666666666666,14.0,0.0,0.0,1.037037037037037,0.0,0.0,21.8,2023-08-16-1:15
2.586206896551724,7.103448275862069,16.551724137931036,0.0,0.0,0.0,0.0,1.4206896551724137,23.400000000000002,2023-08-16-1:16
3.6296296296296298,0.0,15.037037037037036,0.0,0.0,0.0,0.0,9.955555555555554,21.8,2023-08-16-1:17
5.178571428571429,2.1321428571428567,14.5,0.0,1.4214285714285713,0.0,0.0,17.057142857142853,22.6,2023-08-16-1:18
4.148148148148148,0.0,24.37037037037037,0.0,0.0,0.0,0.0,4.266666666666666,21.8,2023-08-16-1:19
6.724137931034483,0.0,30.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:20
7.788461538461538,0.0,21.28846153846154,2.076923076923077,0.0,0.0,0.0,0.0,21.0,2023-08-16-1:21
4.655172413793103,0.0,15.0,3.6206896551724137,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:22
0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,21.0,2023-08-16-1:23
3.6206896551724137,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:24
0.5185185185185185,0.711111111111111,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:25
19.160714285714285,4.975,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:26
27.446428571428573,0.0,14.5,0.0,0.0,3.107142857142857,0.0,0.0,22.6,2023-08-16-1:27
14.5,4.264285714285713,15.535714285714286,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:28
11.392857142857142,2.8428571428571425,19.160714285714285,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-16-1:29
0.0,4.266666666666666,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:30
7.758620689655173,0.7103448275862069,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:31
12.962962962962964,17.77777777777778,14.0,0.0,0.0,0.0,0.0,17.77777777777778,23.414814814814818,2023-08-16-1:32
14.5,19.9,14.5,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-1:33
14.0,17.066666666666663,14.0,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-16-1:34
14.5,4.975,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:35
3.111111111111111,1.422222222222222,10.37037037037037,1.037037037037037,0.0,4.666666666666667,0.0,53.333333333333336,21.8,2023-08-16-1:36
0.0,0.0,12.946428571428571,0.0,0.0,0.0,0.0,59.699999999999996,22.6,2023-08-16-1:37
7.777777777777778,0.0,14.518518518518519,1.037037037037037,0.0,0.0,0.0,22.755555555555553,21.8,2023-08-16-1:38
12.413793103448276,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-1:39
1.5555555555555556,4.266666666666666,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:40
0.0,1.4214285714285713,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:41
4.666666666666667,4.977777777777777,20.22222222222222,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-16-1:42
15.0,13.49655172413793,23.275862068965516,0.0,0.0,0.0,0.0,7.813793103448275,23.400000000000002,2023-08-16-1:43
5.703703703703703,12.799999999999999,16.074074074074073,5.185185185185185,0.0,0.0,0.0,1.422222222222222,21.8,2023-08-16-1:44
0.0,16.346428571428568,15.017857142857142,0.0,5.685714285714285,0.0,0.0,0.0,22.6,2023-08-16-1:45
3.625,17.767857142857142,14.5,0.0,0.7107142857142856,0.0,0.0,0.0,22.6,2023-08-16-1:46
0.5178571428571429,20.610714285714284,10.875,10.875,0.0,0.0,0.0,4.975,22.6,2023-08-16-1:47
3.6296296296296298,19.2,13.481481481481481,5.703703703703703,0.0,0.0,0.0,0.711111111111111,21.8,2023-08-16-1:48
14.5,19.9,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:49
14.0,12.088888888888887,16.59259259259259,0.0,0.0,0.0,0.0,13.51111111111111,21.8,2023-08-16-1:50
15.0,0.0,13.96551724137931,0.0,0.0,0.0,0.0,24.15172413793103,23.400000000000002,2023-08-16-1:51
7.777777777777778,0.0,14.0,0.0,0.0,0.0,0.0,17.77777777777778,21.8,2023-08-16-1:52
1.0357142857142858,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:53
4.148148148148148,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-1:54
12.428571428571429,2.8428571428571425,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:55
4.142857142857143,10.660714285714286,16.053571428571427,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:56
14.5,2.1321428571428567,26.928571428571427,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-1:57
13.5,0.7115384615384615,15.057692307692308,0.0,0.0,0.0,0.0,2.134615384615384,21.0,2023-08-16-1:58
14.5,0.0,29.0,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-1:59
14.0,4.266666666666666,21.77777777777778,0.0,0.0,0.0,0.0,18.488888888888887,21.8,2023-08-16-2:0
14.5,19.189285714285713,15.017857142857142,0.0,2.8428571428571425,0.0,0.0,0.0,22.6,2023-08-16-2:1
14.5,17.767857142857142,14.5,0.0,4.264285714285713,0.0,0.0,0.0,22.6,2023-08-16-2:2
3.107142857142857,0.0,15.535714285714286,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:3
2.0714285714285716,0.0,11.392857142857142,0.0,0.0,0.0,0.0,15.635714285714284,22.6,2023-08-16-2:4
1.5535714285714286,0.0,13.982142857142858,7.25,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-16-2:5
2.5892857142857144,0.0,14.5,0.5178571428571429,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:6
1.037037037037037,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:7
2.5892857142857144,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:8
11.925925925925926,16.355555555555554,14.0,0.0,0.0,0.0,0.0,0.0,25.83703703703704,2023-08-16-2:9
15.0,20.599999999999998,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-2:10
6.222222222222222,5.688888888888888,17.62962962962963,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:11
0.0,4.975,18.642857142857142,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:12
0.0,11.37142857142857,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:13
0.0,19.9,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:14
0.0,18.488888888888887,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:15
0.0,19.9,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:16
0.5178571428571429,7.817857142857142,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:17
0.0,1.4214285714285713,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:18
1.5555555555555556,0.0,24.37037037037037,0.0,0.0,0.0,0.0,11.377777777777776,21.8,2023-08-16-2:19
0.0,0.0,13.96551724137931,0.0,0.0,0.0,0.0,29.834482758620688,23.400000000000002,2023-08-16-2:20
0.5192307692307693,0.0,18.173076923076923,0.0,0.0,0.0,0.0,10.673076923076923,21.80769230769231,2023-08-16-2:21
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.820689655172416,2023-08-16-2:22
0.0,0.0,14.0,1.037037037037037,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:23
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:24
0.5185185185185185,6.3999999999999995,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:25
9.321428571428571,12.082142857142856,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:26
5.185185185185185,18.488888888888887,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:27
2.5892857142857144,19.9,14.5,0.0,2.8428571428571425,0.0,0.0,0.0,22.6,2023-08-16-2:28
2.0714285714285716,12.792857142857143,18.642857142857142,0.0,0.7107142857142856,0.0,0.0,5.685714285714285,22.6,2023-08-16-2:29
0.0,0.0,16.571428571428573,0.0,0.0,0.0,0.0,21.321428571428573,22.6,2023-08-16-2:30
0.0,0.711111111111111,14.0,0.0,0.0,0.0,0.0,4.266666666666666,21.8,2023-08-16-2:31
4.660714285714286,0.7107142857142856,13.982142857142858,0.0,0.0,3.107142857142857,0.0,20.610714285714284,22.6,2023-08-16-2:32
1.037037037037037,1.422222222222222,21.77777777777778,0.0,0.0,0.0,0.0,20.62222222222222,21.8,2023-08-16-2:33
1.5535714285714286,0.0,29.0,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-2:34
1.5555555555555556,0.0,26.962962962962962,0.5185185185185185,0.0,0.0,0.0,17.77777777777778,21.8,2023-08-16-2:35
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:36
0.0,0.0,14.0,3.111111111111111,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:37
12.931034482758621,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-2:38
2.5892857142857144,14.924999999999999,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:39
6.7407407407407405,17.066666666666663,30.074074074074073,0.0,0.0,0.0,0.0,0.0,31.48888888888889,2023-08-16-2:40
2.0714285714285716,17.057142857142853,15.535714285714286,0.0,0.0,0.0,0.0,0.0,33.9,2023-08-16-2:41
11.925925925925926,1.422222222222222,14.0,0.0,0.0,0.0,0.0,0.0,22.60740740740741,2023-08-16-2:42
14.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:43
14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:44
11.910714285714286,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:45
2.5925925925925926,2.844444444444444,14.0,0.0,0.0,1.037037037037037,0.0,0.0,21.8,2023-08-16-2:46
12.413793103448276,7.103448275862069,18.103448275862068,12.413793103448276,0.0,0.5172413793103449,0.0,7.103448275862069,23.400000000000002,2023-08-16-2:47
1.037037037037037,0.711111111111111,17.11111111111111,0.0,0.0,6.222222222222222,0.0,0.711111111111111,21.8,2023-08-16-2:48
3.625,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:49
5.185185185185185,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:50
0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-2:51
10.37037037037037,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:52
14.5,0.0,15.535714285714286,0.0,0.0,0.0,0.0,2.8428571428571425,22.6,2023-08-16-2:53
10.37037037037037,5.688888888888888,13.481481481481481,0.0,0.0,0.0,0.0,5.688888888888888,21.8,2023-08-16-2:54
0.0,21.310344827586206,15.0,0.0,0.0,0.0,0.0,0.0,42.765517241379314,2023-08-16-2:55
3.111111111111111,14.933333333333332,14.0,0.0,0.711111111111111,0.0,0.0,0.0,21.8,2023-08-16-2:56
13.464285714285714,19.189285714285713,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-2:57
2.074074074074074,18.488888888888887,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-2:58
0.0,20.599999999999998,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-2:59
1.5576923076923077,9.25,13.5,0.0,0.0,0.0,0.0,0.0,21.0,2023-08-16-3:0
0.0,0.0,16.551724137931036,0.0,0.0,0.0,0.0,0.0,25.013793103448275,2023-08-16-3:1
0.0,0.0,9.851851851851851,0.0,0.0,0.0,0.0,6.3999999999999995,21.8,2023-08-16-3:2
1.5535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-3:3
7.25,1.4214285714285713,4.142857142857143,0.0,0.0,0.0,0.0,14.214285714285714,22.6,2023-08-16-3:4
11.392857142857142,8.528571428571427,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:5
2.5925925925925926,17.066666666666663,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:6
12.413793103448276,14.206896551724139,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-3:7
1.037037037037037,19.911111111111108,14.0,0.0,2.133333333333333,0.0,0.0,0.0,21.8,2023-08-16-3:8
0.0,15.635714285714284,14.5,0.0,10.660714285714286,0.0,0.0,0.0,22.6,2023-08-16-3:9
5.178571428571429,5.685714285714285,15.017857142857142,0.0,4.264285714285713,0.0,0.0,2.1321428571428567,22.6,2023-08-16-3:10
8.803571428571429,10.660714285714286,19.678571428571427,0.0,6.396428571428571,0.0,0.0,11.37142857142857,22.6,2023-08-16-3:11
15.555555555555555,19.2,14.518518518518519,0.0,9.244444444444444,0.5185185185185185,0.0,18.488888888888887,21.8,2023-08-16-3:12
14.5,20.610714285714284,23.303571428571427,0.0,0.0,0.0,0.0,9.239285714285714,22.6,2023-08-16-3:13
14.0,19.2,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:14
14.0,0.0,31.62962962962963,0.0,0.0,0.0,1.422222222222222,38.4,21.8,2023-08-16-3:15
11.392857142857142,0.7107142857142856,26.928571428571427,0.0,0.0,0.0,0.0,39.8,22.6,2023-08-16-3:16
0.0,0.0,42.982142857142854,9.321428571428571,0.0,0.0,0.0,14.924999999999999,22.6,2023-08-16-3:17
7.767857142857143,0.0,34.69642857142857,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:18
1.5555555555555556,0.0,17.11111111111111,6.222222222222222,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:19
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,24.214285714285715,2023-08-16-3:20
2.5925925925925926,0.0,14.0,0.0,0.0,0.0,0.0,0.0,23.414814814814818,2023-08-16-3:21
0.0,0.0,17.089285714285715,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:22
0.0,3.5555555555555554,14.0,0.0,6.3999999999999995,8.814814814814815,0.0,0.0,21.8,2023-08-16-3:23
3.6206896551724137,9.944827586206895,17.06896551724138,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-3:24
5.711538461538462,5.692307692307692,13.5,0.0,0.0,0.0,0.0,12.807692307692307,21.0,2023-08-16-3:25
8.285714285714286,1.4214285714285713,22.785714285714285,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-3:26
3.107142857142857,12.082142857142856,16.571428571428573,0.0,0.0,0.0,0.0,11.37142857142857,22.6,2023-08-16-3:27
0.0,14.924999999999999,14.5,0.0,0.0,0.0,0.0,9.95,22.6,2023-08-16-3:28
2.5925925925925926,2.844444444444444,14.518518518518519,0.0,0.0,6.222222222222222,0.0,7.111111111111111,21.8,2023-08-16-3:29
0.0,0.0,15.0,4.137931034482759,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-3:30
0.0,0.0,35.25925925925926,0.5185185185185185,0.0,0.0,0.0,23.466666666666665,21.8,2023-08-16-3:31
0.0,0.0,33.142857142857146,0.0,0.0,0.0,0.0,70.36071428571428,22.6,2023-08-16-3:32
0.0,0.0,18.125,0.0,0.0,0.0,0.0,45.48571428571428,22.6,2023-08-16-3:33
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,26.635714285714286,2023-08-16-3:34
3.6296296296296298,3.5555555555555554,14.0,0.0,0.0,0.0,0.0,0.0,29.874074074074077,2023-08-16-3:35
1.5517241379310345,21.310344827586206,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-3:36
6.222222222222222,18.488888888888887,15.037037037037036,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:37
14.5,19.9,15.017857142857142,0.0,0.0,1.0357142857142858,0.0,0.0,22.6,2023-08-16-3:38
14.0,18.488888888888887,18.14814814814815,0.0,0.0,0.0,0.0,1.422222222222222,21.8,2023-08-16-3:39
15.0,31.2551724137931,11.379310344827585,0.0,0.0,0.0,0.0,2.8413793103448275,23.400000000000002,2023-08-16-3:40
8.296296296296296,18.488888888888887,10.88888888888889,3.6296296296296298,0.0,0.0,0.0,11.377777777777776,21.8,2023-08-16-3:41
0.0,6.396428571428571,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:42
0.0,12.082142857142856,15.017857142857142,0.0,0.0,0.0,0.0,10.660714285714286,22.6,2023-08-16-3:43
8.285714285714286,0.0,15.535714285714286,0.0,0.0,0.0,0.0,41.22142857142857,22.6,2023-08-16-3:44
1.5555555555555556,0.0,20.22222222222222,0.0,0.0,0.0,0.0,32.71111111111111,21.8,2023-08-16-3:45
0.0,0.0,21.20689655172414,0.0,0.0,0.0,0.0,2.8413793103448275,23.400000000000002,2023-08-16-3:46
5.703703703703703,0.0,16.59259259259259,0.0,0.0,0.0,0.0,1.422222222222222,21.8,2023-08-16-3:47
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:48
0.0,0.0,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:49
9.827586206896552,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-16-3:50
6.7407407407407405,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-3:51
0.0,19.9,15.017857142857142,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-3:52
0.0,21.321428571428573,12.946428571428571,0.0,0.0,7.25,0.0,2.1321428571428567,22.6,2023-08-16-3:53
0.0,1.422222222222222,16.59259259259259,0.0,0.0,0.0,0.0,18.488888888888887,21.8,2023-08-16-3:54
0.5172413793103449,0.0,29.482758620689655,0.0,0.0,0.0,0.0,20.599999999999998,23.400000000000002,2023-08-16-3:55
0.0,17.77777777777778,24.37037037037037,0.0,0.0,0.0,0.0,19.2,21.8,2023-08-16-3:56
0.0,19.9,16.571428571428573,0.0,0.7107142857142856,0.0,0.0,19.9,22.6,2023-08-16-3:57
7.25,4.264285714285713,18.125,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-3:58
6.214285714285714,4.975,16.571428571428573,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-3:59
0.0,1.422222222222222,14.0,0.0,0.0,0.0,0.0,3.5555555555555554,21.8,2023-08-16-4:0
0.0,0.0,14.5,4.142857142857143,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:1
10.875,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:2
14.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:3
0.5185185185185185,13.51111111111111,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-16-4:4
1.5535714285714286,19.189285714285713,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:5
8.285714285714286,7.107142857142857,17.089285714285715,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:6
14.5,0.0,19.160714285714285,0.0,0.0,0.0,0.0,9.239285714285714,22.6,2023-08-16-4:7
5.185185185185185,0.0,11.925925925925926,0.0,0.0,0.0,0.0,24.177777777777774,21.8,2023-08-16-4:8
0.0,0.0,14.482758620689655,0.0,0.0,0.0,0.0,21.310344827586206,23.400000000000002,2023-08-16-4:9
0.0,10.666666666666666,18.14814814814815,0.0,0.0,0.0,0.0,31.288888888888884,21.8,2023-08-16-4:10
0.0,19.9,23.303571428571427,0.0,0.0,0.0,0.0,40.510714285714286,22.6,2023-08-16-4:11
0.0,19.2,19.703703703703702,0.0,0.0,0.0,0.0,19.2,21.8,2023-08-16-4:12
0.0,19.9,20.196428571428573,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-16-4:13
0.0,12.088888888888887,15.037037037037036,0.0,0.0,10.88888888888889,0.711111111111111,7.111111111111111,21.8,2023-08-16-4:14
6.724137931034483,4.972413793103447,14.482758620689655,0.0,0.0,5.689655172413793,0.0,22.73103448275862,24.20689655172414,2023-08-16-4:15
0.0,6.3999999999999995,12.444444444444445,0.0,0.0,0.0,0.0,29.155555555555555,21.8,2023-08-16-4:16
0.0,12.082142857142856,-0.5178571428571429,0.0,0.0,0.0,0.0,42.642857142857146,22.6,2023-08-16-4:17
0.5178571428571429,6.396428571428571,12.946428571428571,0.5178571428571429,0.0,0.0,0.0,14.924999999999999,22.6,2023-08-16-4:18
0.0,0.0,14.5,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-16-4:19
1.037037037037037,2.133333333333333,15.555555555555555,0.0,0.0,0.0,0.0,14.933333333333332,21.8,2023-08-16-4:20
0.0,12.792857142857143,18.642857142857142,0.0,0.0,0.5178571428571429,0.0,0.0,22.6,2023-08-16-4:21
3.6296296296296298,16.355555555555554,14.0,0.0,0.0,0.0,4.977777777777777,0.0,21.8,2023-08-16-4:22
11.910714285714286,19.9,10.875,0.0,0.0,0.0,0.0,11.37142857142857,25.82857142857143,2023-08-16-4:23
5.185185185185185,17.066666666666663,20.74074074074074,0.0,14.933333333333332,0.0,0.0,7.111111111111111,24.22222222222222,2023-08-16-4:24
0.5172413793103449,2.1310344827586203,26.379310344827587,0.0,0.0,3.6206896551724137,0.0,32.675862068965515,23.400000000000002,2023-08-16-4:25
